contract_id,personnel_id,est_id,ref_date,base_salary_lcu,gross_salary_lcu,net_salary_lcu,contract_type,occupation_native,occupation_english,occupation_isconame,occupation_iscocode,start_date,end_date,whours,paygrade,seniority,country_code,country_name,adm1_name,adm1_code
C048430,W01913,ORG0198,5/13/2023,5030.33,6367.3,5878.14,Permanent,Ingenieur,Driver,Drivers,8322,8/1/2019,10/23/2024,47,G8,3,ZMB,Zambia,Western Province,ZMB04
C048431,W00582,ORG0425,4/5/2024,3927.23,7254.14,5270.07,Permanent,Technicien,Driver,Analysts,2141,9/9/2015,12/13/2027,35.2,P2,15,ZMB,Zambia,Central Province,ZMB03
C048432,W06918,ORG0259,2/2/2024,4235.15,4235.15,3435.78,Open-term,Technicien,Technician,Analysts,2421,12/13/2018,12/21/2028,43.3,G5,24,ZMB,Zambia,Northern Province,ZMB01
C048433,W05869,ORG0072,12/29/2024,3938.44,5028.92,4142.87,Permanent,Analyste,Analyst,Engineers,2411,8/13/2018,12/12/2027,39.1,G7,4,ZMB,Zambia,Eastern Province,ZMB02
C048434,W02921,ORG0294,8/30/2023,5367.77,6688.6,4609.68,Short-term,Technicien,Driver,Drivers,8322,7/11/2021,12/14/2027,36.8,P2,21,ZMB,Zambia,Central Province,ZMB05
C048435,W04117,ORG0227,5/23/2024,3900.81,5115.34,5115.34,Open-term,Chauffeur,Engineer,Analysts,3115,1/28/2019,8/28/2027,33.1,G5,4,ZMB,Zambia,Northern Province,ZMB04
C048436,W07143,ORG0220,8/19/2024,4530.74,5014.17,4564.54,Permanent,Analyste,Driver,Drivers,2141,2/24/2022,1/24/2024,45.1,P1,18,ZMB,Zambia,Northern Province,ZMB04
C048437,W00693,ORG0139,10/12/2024,3042.23,5244.93,5244.93,Permanent,Technicien,Accountant,Technicians,2141,6/22/2023,11/17/2025,37.6,P2,13,ZMB,Zambia,Western Province,ZMB05
C048438,W07648,ORG0434,1/8/2024,4258.78,4942.08,4863.46,Permanent,Chauffeur,Driver,Engineers,8322,4/21/2020,2/6/2027,43,G5,16,ZMB,Zambia,Eastern Province,ZMB05
C048439,W06782,ORG0451,8/29/2023,5930.44,5930.44,3702.93,Permanent,Chauffeur,Technician,Drivers,8322,3/29/2023,4/16/2026,41.5,G7,25,ZMB,Zambia,Lusaka Province,ZMB03
C048440,W07583,ORG0060,10/19/2023,5699.08,5892.47,4245.71,Short-term,Analyste,Accountant,Technicians,8322,2/17/2018,2/28/2027,41.2,G5,16,ZMB,Zambia,Eastern Province,ZMB03
C048441,W05870,ORG0497,8/27/2024,4477.35,6057.13,4112.15,Open-term,Technicien,Accountant,Accountants,2411,1/15/2015,1/22/2025,41.9,G7,23,ZMB,Zambia,Eastern Province,ZMB02
C048442,W03087,ORG0291,7/7/2023,4796.31,5737.5,5377.67,Open-term,Technicien,Driver,Engineers,8322,1/4/2018,10/26/2024,41.5,G7,28,ZMB,Zambia,Central Province,ZMB03
C048443,W04959,ORG0333,2/19/2024,3177.1,3801.78,3801.78,Permanent,Analyste,Driver,Analysts,3115,3/20/2022,9/15/2027,37.3,P2,15,ZMB,Zambia,Northern Province,ZMB03
C048444,W01187,ORG0050,4/8/2023,4041.29,4370.54,4370.54,Permanent,Ingenieur,Accountant,Drivers,2421,1/28/2023,3/15/2025,36.4,P1,5,ZMB,Zambia,Eastern Province,ZMB02
C048445,W00190,ORG0437,7/21/2023,5068.85,5068.85,4440.28,Permanent,Comptable,Analyst,Technicians,2141,5/1/2022,11/9/2026,50.7,G6,27,ZMB,Zambia,Lusaka Province,ZMB05
C048446,W04897,ORG0148,7/24/2024,4422.6,4496.81,4496.81,Open-term,Chauffeur,Accountant,Drivers,2411,11/27/2015,4/26/2025,47.2,G5,10,ZMB,Zambia,Northern Province,ZMB05
C048447,W05122,ORG0340,4/24/2024,2985.08,6080.97,4474.71,Permanent,Technicien,Driver,Drivers,2421,4/25/2016,6/15/2027,43.1,G7,17,ZMB,Zambia,Lusaka Province,ZMB04
C048448,W06381,ORG0027,5/6/2023,5047.84,5923.13,5722.78,Permanent,Technicien,Accountant,Accountants,2421,2/8/2022,9/25/2026,36.8,G5,16,ZMB,Zambia,Western Province,ZMB02
C048449,W06321,ORG0228,10/25/2023,4100.58,5539.22,5411.73,Open-term,Ingenieur,Technician,Technicians,2411,6/24/2022,8/31/2026,36.7,G7,17,ZMB,Zambia,Lusaka Province,ZMB04
C048450,W06732,ORG0469,6/10/2024,4956.15,6107.72,4980.24,Short-term,Analyste,Engineer,Technicians,2411,1/4/2021,2/4/2025,46.7,G5,0,ZMB,Zambia,Western Province,ZMB02
C048451,W07109,ORG0379,1/28/2023,4597.4,4688.4,4428.03,Permanent,Analyste,Analyst,Technicians,2421,12/31/2020,11/26/2028,36.8,G7,17,ZMB,Zambia,Western Province,ZMB03
C048452,W00300,ORG0309,12/3/2024,3069.73,4334.07,4334.07,Permanent,Ingenieur,Analyst,Engineers,8322,5/30/2020,12/30/2025,38.1,G5,8,ZMB,Zambia,Central Province,ZMB01
C048453,W01793,ORG0109,10/26/2024,4646.28,4920.82,4920.82,Open-term,Technicien,Driver,Analysts,8322,11/15/2016,9/13/2025,42.4,G5,16,ZMB,Zambia,Western Province,ZMB01
C048454,W08401,ORG0010,9/24/2023,3942.7,5861.19,3957.07,Short-term,Analyste,Driver,Drivers,2421,9/12/2016,12/30/2026,41.6,G7,19,ZMB,Zambia,Northern Province,ZMB03
C048455,W09767,ORG0243,8/28/2023,3159.25,5295.95,4572.66,Permanent,Comptable,Technician,Drivers,2411,11/28/2019,5/30/2025,41.7,P1,19,ZMB,Zambia,Central Province,ZMB05
C048456,W06770,ORG0001,2/3/2023,3392.93,4634.5,3580.16,Open-term,Comptable,Analyst,Analysts,2421,1/18/2017,8/6/2024,38.1,G8,11,ZMB,Zambia,Northern Province,ZMB01
C048457,W01604,ORG0263,5/9/2023,3111.24,5896.6,5601.21,Short-term,Ingenieur,Accountant,Engineers,8322,12/6/2022,2/17/2027,38.9,G6,29,ZMB,Zambia,Lusaka Province,ZMB03
C048458,W08241,ORG0191,6/12/2024,4639.41,5233.53,3900.33,Permanent,Technicien,Engineer,Accountants,2141,9/12/2016,3/17/2027,45.6,G7,0,ZMB,Zambia,Lusaka Province,ZMB01
C048459,W09470,ORG0156,11/29/2024,4911.05,4924.72,4683.19,Short-term,Technicien,Accountant,Analysts,2141,1/6/2021,6/24/2025,31.7,G8,8,ZMB,Zambia,Lusaka Province,ZMB02
C048460,W09941,ORG0411,11/27/2024,4570.96,6733.34,3973.2,Permanent,Analyste,Engineer,Accountants,8322,12/29/2018,12/15/2025,42.1,G7,29,ZMB,Zambia,Eastern Province,ZMB02
C048461,W01075,ORG0459,2/26/2024,4844.08,6751.03,4412.05,Open-term,Ingenieur,Engineer,Technicians,2141,4/22/2015,11/29/2027,42.7,P1,27,ZMB,Zambia,Western Province,ZMB02
C048462,W08339,ORG0126,7/21/2023,2958.26,6855.68,5453.98,Permanent,Comptable,Driver,Accountants,8322,8/8/2020,11/23/2024,46.2,P1,2,ZMB,Zambia,Central Province,ZMB01
C048463,W05365,ORG0423,2/24/2024,3821.03,6530.68,3894.14,Open-term,Comptable,Engineer,Technicians,8322,10/18/2015,11/20/2024,37.3,G7,12,ZMB,Zambia,Western Province,ZMB04
C048464,W01000,ORG0433,12/20/2024,5602.29,5602.29,3339.57,Open-term,Comptable,Engineer,Technicians,2141,4/9/2017,5/9/2028,39.4,G7,12,ZMB,Zambia,Eastern Province,ZMB05
C048465,W02006,ORG0218,11/5/2024,3895.75,6717.7,4567.13,Open-term,Technicien,Analyst,Accountants,2411,7/16/2020,9/5/2024,36.5,G8,23,ZMB,Zambia,Northern Province,ZMB01
C048466,W01992,ORG0119,3/16/2024,3103.67,5716.56,4567.55,Permanent,Ingenieur,Engineer,Drivers,2141,1/10/2017,8/16/2028,39,G6,18,ZMB,Zambia,Eastern Province,ZMB04
C048467,W01256,ORG0095,9/19/2023,3946.03,5254.56,4313.57,Permanent,Ingenieur,Driver,Technicians,2411,8/24/2017,8/24/2026,39,P1,0,ZMB,Zambia,Eastern Province,ZMB01
C048468,W00566,ORG0115,11/16/2023,3620.02,3620.02,2603.51,Open-term,Comptable,Accountant,Analysts,2141,4/25/2021,2/14/2028,42.1,P2,10,ZMB,Zambia,Eastern Province,ZMB01
C048469,W04907,ORG0296,1/5/2024,4264.49,5206.74,3782.98,Open-term,Technicien,Accountant,Accountants,3115,3/29/2017,3/24/2028,45,P1,17,ZMB,Zambia,Western Province,ZMB02
C048470,W08546,ORG0307,9/29/2024,4458.66,6343.18,5358.04,Open-term,Technicien,Technician,Analysts,3115,12/12/2016,7/8/2025,38.4,G8,29,ZMB,Zambia,Lusaka Province,ZMB05
C048471,W08224,ORG0232,1/30/2023,3032.63,5564.14,4878.74,Open-term,Technicien,Engineer,Engineers,3115,3/20/2019,4/2/2026,38.4,G7,21,ZMB,Zambia,Western Province,ZMB05
C048472,W01916,ORG0489,4/12/2024,4517.77,6584.36,4023.21,Permanent,Chauffeur,Accountant,Drivers,2421,4/25/2016,1/28/2028,39,G8,3,ZMB,Zambia,Northern Province,ZMB04
C048473,W02585,ORG0166,11/20/2024,4917.31,4917.31,4917.31,Short-term,Analyste,Analyst,Analysts,8322,9/15/2017,9/18/2028,38.5,G6,21,ZMB,Zambia,Western Province,ZMB05
C048474,W08454,ORG0405,7/10/2023,5034.45,5034.45,5034.45,Permanent,Chauffeur,Technician,Analysts,2421,2/8/2020,5/25/2025,43.8,G5,0,ZMB,Zambia,Northern Province,ZMB04
C048475,W03120,ORG0329,1/3/2024,4126.07,4903.86,4903.86,Permanent,Chauffeur,Driver,Accountants,8322,3/27/2020,9/11/2024,47.9,G8,1,ZMB,Zambia,Eastern Province,ZMB02
C048476,W02575,ORG0085,7/28/2023,3184.59,4891.72,4026.29,Open-term,Analyste,Accountant,Analysts,8322,10/8/2023,2/29/2024,43.9,P2,16,ZMB,Zambia,Central Province,ZMB04
C048477,W03651,ORG0138,11/5/2024,4853.76,6879.51,2215.66,Short-term,Chauffeur,Technician,Analysts,2411,11/6/2018,2/7/2028,28.5,G6,23,ZMB,Zambia,Northern Province,ZMB02
C048478,W06900,ORG0222,1/9/2024,3172.32,4708.56,4542.12,Permanent,Analyste,Analyst,Drivers,2141,12/23/2023,1/11/2025,36.5,G5,12,ZMB,Zambia,Western Province,ZMB05
C048479,W00570,ORG0143,7/24/2024,4457,4928.46,4873.66,Open-term,Technicien,Analyst,Accountants,2141,2/14/2022,3/14/2028,42.4,P2,3,ZMB,Zambia,Northern Province,ZMB05
C048480,W05513,ORG0136,7/6/2023,4506.06,4894.81,3773.28,Permanent,Technicien,Technician,Drivers,2411,4/3/2023,6/30/2028,41.6,G8,11,ZMB,Zambia,Lusaka Province,ZMB04
C048481,W06777,ORG0168,1/3/2023,3999.28,6171.78,4978.01,Permanent,Chauffeur,Accountant,Technicians,2141,6/10/2018,6/15/2028,45.3,P1,10,ZMB,Zambia,Western Province,ZMB05
C048482,W00848,ORG0145,11/29/2023,3311.9,5256.69,3950.05,Open-term,Chauffeur,Technician,Engineers,8322,3/13/2019,11/2/2025,43.4,G5,5,ZMB,Zambia,Western Province,ZMB01
C048483,W09324,ORG0410,3/19/2023,4218.74,5670.47,4207.8,Open-term,Analyste,Driver,Drivers,3115,3/9/2020,3/9/2025,44.9,G6,16,ZMB,Zambia,Western Province,ZMB05
C048484,W08377,ORG0103,6/30/2024,4217.8,5079.58,3695.7,Permanent,Technicien,Technician,Analysts,3115,12/24/2015,4/27/2026,39.9,G6,25,ZMB,Zambia,Central Province,ZMB02
C048485,W02766,ORG0387,7/1/2024,3060.92,7156.09,6832.23,Permanent,Chauffeur,Driver,Engineers,2411,10/2/2020,5/15/2028,44.4,P2,25,ZMB,Zambia,Northern Province,ZMB01
C048486,W07672,ORG0369,4/18/2024,4990.18,4990.18,4926.25,Short-term,Ingenieur,Analyst,Technicians,8322,7/18/2023,6/24/2026,37.6,G8,22,ZMB,Zambia,Central Province,ZMB02
C048487,W07521,ORG0295,8/1/2023,3466.16,6864.63,5664.96,Open-term,Comptable,Engineer,Accountants,2411,6/17/2015,11/7/2025,48.3,G6,11,ZMB,Zambia,Eastern Province,ZMB04
C048488,W00917,ORG0039,11/8/2023,4867.88,5109.25,5109.25,Open-term,Comptable,Accountant,Drivers,3115,12/28/2015,2/19/2027,34.5,P2,19,ZMB,Zambia,Eastern Province,ZMB03
C048489,W07957,ORG0205,1/27/2024,6610.62,6610.62,2505.48,Permanent,Chauffeur,Analyst,Analysts,3115,2/13/2018,4/8/2028,34.1,G6,15,ZMB,Zambia,Eastern Province,ZMB01
C048490,W06637,ORG0464,7/18/2024,3428.86,5864.43,4052.29,Open-term,Comptable,Accountant,Accountants,2141,6/23/2020,9/13/2027,38.7,G7,0,ZMB,Zambia,Eastern Province,ZMB05
C048491,W04522,ORG0110,5/25/2024,3564.42,5157.36,5157.36,Open-term,Technicien,Accountant,Analysts,2411,3/19/2016,1/2/2027,47.1,P1,9,ZMB,Zambia,Lusaka Province,ZMB01
C048492,W09169,ORG0409,6/26/2023,5694.5,5694.5,4679.72,Permanent,Ingenieur,Technician,Analysts,2141,8/10/2019,3/26/2026,33.1,G8,3,ZMB,Zambia,Lusaka Province,ZMB01
C048493,W00191,ORG0223,2/6/2023,5284.34,6838.73,4541.71,Permanent,Ingenieur,Engineer,Technicians,2411,1/29/2016,8/18/2028,33.1,G6,5,ZMB,Zambia,Central Province,ZMB02
C048494,W09664,ORG0173,9/23/2023,4231.59,4231.59,4231.59,Open-term,Ingenieur,Accountant,Technicians,8322,2/15/2022,2/5/2025,44.9,G5,1,ZMB,Zambia,Central Province,ZMB05
C048495,W02908,ORG0061,5/2/2023,5193.88,5193.88,5193.88,Permanent,Comptable,Engineer,Accountants,2141,11/14/2015,9/13/2025,40.8,G6,13,ZMB,Zambia,Lusaka Province,ZMB03
C048496,W00917,ORG0223,9/3/2024,3246.27,4421.63,4421.63,Short-term,Chauffeur,Engineer,Technicians,2421,6/13/2018,6/15/2026,36.1,G8,9,ZMB,Zambia,Eastern Province,ZMB05
C048497,W02830,ORG0386,1/23/2023,3200.72,3200.72,3200.72,Permanent,Ingenieur,Accountant,Drivers,3115,2/18/2023,8/3/2025,43.2,G5,26,ZMB,Zambia,Central Province,ZMB03
C048498,W09941,ORG0031,3/13/2023,5057.6,5739.43,3703.26,Open-term,Ingenieur,Engineer,Accountants,3115,10/8/2021,1/9/2025,52.1,P2,9,ZMB,Zambia,Northern Province,ZMB01
C048499,W07457,ORG0192,7/30/2023,2364.71,5407.27,5407.27,Permanent,Technicien,Accountant,Engineers,2141,8/23/2022,6/12/2028,38.2,G6,28,ZMB,Zambia,Central Province,ZMB03
C048500,W01680,ORG0050,9/2/2024,2496.22,4577.45,4577.45,Permanent,Ingenieur,Accountant,Accountants,2141,9/8/2018,1/27/2026,43.3,G6,17,ZMB,Zambia,Western Province,ZMB05
C048501,W03471,ORG0091,4/9/2024,3290.99,5894.22,5645.33,Permanent,Ingenieur,Accountant,Technicians,8322,10/22/2015,6/7/2026,38.5,G8,1,ZMB,Zambia,Lusaka Province,ZMB04
C048502,W07291,ORG0283,3/7/2024,3622.66,3823.05,3823.05,Permanent,Comptable,Driver,Engineers,2141,11/19/2021,12/21/2026,32,P2,5,ZMB,Zambia,Eastern Province,ZMB04
C048503,W04229,ORG0393,8/27/2023,4684.9,4938.92,4938.92,Open-term,Analyste,Driver,Accountants,2421,7/4/2015,12/8/2027,49,G8,8,ZMB,Zambia,Central Province,ZMB04
C048504,W01646,ORG0210,12/12/2024,3197.47,5153.02,3569.97,Permanent,Analyste,Engineer,Technicians,2141,12/24/2020,12/12/2025,37.6,P1,17,ZMB,Zambia,Western Province,ZMB03
C048505,W00257,ORG0015,1/6/2023,3063.72,4217.07,4127.51,Open-term,Analyste,Engineer,Engineers,2411,5/17/2022,4/25/2026,29.5,G7,10,ZMB,Zambia,Central Province,ZMB03
C048506,W03729,ORG0376,3/8/2024,4702.44,5973.17,4572.48,Permanent,Comptable,Driver,Engineers,2141,6/22/2017,3/10/2027,40.8,G7,21,ZMB,Zambia,Northern Province,ZMB03
C048507,W04400,ORG0075,1/30/2023,4498.6,4864.37,4294.41,Permanent,Comptable,Driver,Engineers,3115,2/16/2022,11/1/2024,32.5,G7,22,ZMB,Zambia,Eastern Province,ZMB02
C048508,W00867,ORG0013,4/17/2023,4558.2,5548.78,3523.2,Permanent,Chauffeur,Accountant,Engineers,8322,2/7/2018,3/1/2026,42.7,P1,27,ZMB,Zambia,Eastern Province,ZMB01
C048509,W09734,ORG0103,9/10/2024,3968.68,4961,4665.95,Permanent,Chauffeur,Engineer,Technicians,3115,1/29/2017,7/1/2026,49.5,P2,11,ZMB,Zambia,Western Province,ZMB01
C048510,W03305,ORG0489,8/8/2023,4754.55,5715.03,5715.03,Short-term,Analyste,Analyst,Drivers,8322,8/14/2019,7/12/2026,41.3,G8,18,ZMB,Zambia,Eastern Province,ZMB02
C048511,W04789,ORG0196,1/31/2023,3883.14,4412.31,4412.31,Permanent,Analyste,Engineer,Analysts,8322,5/13/2022,10/15/2024,43.2,G5,2,ZMB,Zambia,Central Province,ZMB02
C048512,W06809,ORG0227,8/8/2024,5090.53,6172.32,6068.98,Open-term,Analyste,Technician,Accountants,3115,11/30/2022,6/9/2026,37.4,P1,20,ZMB,Zambia,Central Province,ZMB04
C048513,W03656,ORG0208,7/13/2024,4102.62,5155.86,4441.95,Permanent,Analyste,Engineer,Engineers,2141,12/3/2017,12/20/2027,33.6,P2,22,ZMB,Zambia,Eastern Province,ZMB05
C048514,W03315,ORG0299,9/11/2023,2560.76,5301.35,3810.6,Permanent,Chauffeur,Technician,Drivers,2411,8/21/2016,1/21/2025,49.8,P2,16,ZMB,Zambia,Western Province,ZMB04
C048515,W08653,ORG0185,5/3/2023,4971.93,5086.99,4174.69,Open-term,Comptable,Driver,Drivers,2141,1/20/2016,12/12/2028,43.1,G5,11,ZMB,Zambia,Central Province,ZMB05
C048516,W04874,ORG0400,12/25/2023,2792.38,4300.66,4300.66,Permanent,Chauffeur,Accountant,Drivers,2141,8/8/2018,4/20/2024,46.6,G8,16,ZMB,Zambia,Western Province,ZMB03
C048517,W06176,ORG0270,3/2/2024,2760.76,5159.56,5159.56,Permanent,Technicien,Analyst,Technicians,3115,3/7/2020,11/21/2026,30.7,G5,25,ZMB,Zambia,Northern Province,ZMB02
C048518,W07137,ORG0472,3/31/2024,3153.19,5638,5638,Permanent,Analyste,Technician,Analysts,3115,5/2/2017,12/8/2028,34.8,G7,11,ZMB,Zambia,Lusaka Province,ZMB02
C048519,W01794,ORG0499,6/11/2023,4337.71,4870.72,3647.73,Open-term,Comptable,Technician,Engineers,2141,10/13/2021,5/24/2027,39,G7,0,ZMB,Zambia,Eastern Province,ZMB04
C048520,W07786,ORG0027,10/30/2024,3900.09,5192.48,4688.33,Open-term,Comptable,Driver,Technicians,2141,12/23/2016,10/16/2024,38.4,G5,6,ZMB,Zambia,Lusaka Province,ZMB01
C048521,W03948,ORG0240,5/27/2023,3864.93,6604.65,5959.75,Permanent,Chauffeur,Driver,Drivers,2411,4/5/2019,9/16/2026,36.8,P1,7,ZMB,Zambia,Eastern Province,ZMB04
C048522,W05181,ORG0131,9/26/2023,3515.45,5099.11,4495.43,Permanent,Ingenieur,Driver,Engineers,2411,1/30/2022,6/4/2027,32.6,G5,27,ZMB,Zambia,Eastern Province,ZMB04
C048523,W09759,ORG0362,7/16/2024,4388.59,6766.49,3091.29,Open-term,Analyste,Accountant,Engineers,2411,4/20/2015,5/14/2028,31.3,P1,22,ZMB,Zambia,Central Province,ZMB04
C048524,W06522,ORG0427,8/11/2023,4891.6,4891.6,3615.16,Permanent,Comptable,Driver,Analysts,2141,12/1/2021,6/9/2026,35.3,P1,14,ZMB,Zambia,Central Province,ZMB05
C048525,W01874,ORG0358,11/5/2024,4664.27,5278.72,4725.88,Permanent,Technicien,Technician,Technicians,2411,9/8/2018,8/3/2028,36.5,G7,29,ZMB,Zambia,Northern Province,ZMB01
C048526,W09485,ORG0447,6/12/2024,4290.55,5088.01,5088.01,Open-term,Technicien,Driver,Engineers,8322,4/24/2022,5/3/2024,38.4,G8,8,ZMB,Zambia,Northern Province,ZMB05
C048527,W09870,ORG0066,11/29/2024,4669.33,4669.33,4669.33,Short-term,Ingenieur,Driver,Analysts,2421,5/28/2023,11/4/2025,46,G5,22,ZMB,Zambia,Central Province,ZMB05
C048528,W08247,ORG0477,2/28/2024,4615.67,5818.75,4571.49,Open-term,Comptable,Engineer,Technicians,3115,10/27/2022,3/30/2024,45.6,G6,11,ZMB,Zambia,Eastern Province,ZMB05
C048529,W08653,ORG0359,1/6/2023,4766.72,6281.69,4373.03,Short-term,Ingenieur,Engineer,Technicians,2421,6/2/2017,3/27/2024,38.7,G8,28,ZMB,Zambia,Eastern Province,ZMB01
C048530,W04021,ORG0116,9/30/2023,2513.01,4641.54,4641.54,Permanent,Ingenieur,Driver,Analysts,2141,6/21/2021,11/26/2026,45.8,G5,23,ZMB,Zambia,Northern Province,ZMB02
C048531,W08778,ORG0270,1/19/2023,3706.41,5311.55,5311.55,Short-term,Comptable,Accountant,Accountants,2411,9/4/2017,7/22/2026,42.3,G5,1,ZMB,Zambia,Lusaka Province,ZMB01
C048532,W01140,ORG0052,5/1/2023,4953.31,5331.48,5267.02,Permanent,Ingenieur,Analyst,Engineers,3115,10/13/2020,3/17/2026,47.7,G6,16,ZMB,Zambia,Northern Province,ZMB02
C048533,W03029,ORG0077,6/1/2024,3479.09,7127.57,4843.79,Open-term,Ingenieur,Analyst,Analysts,8322,6/18/2020,12/26/2027,45.9,G6,22,ZMB,Zambia,Western Province,ZMB03
C048534,W04312,ORG0121,2/7/2023,4185.65,6091.97,6086.89,Short-term,Analyste,Analyst,Technicians,2421,5/12/2022,5/26/2026,33,P1,26,ZMB,Zambia,Northern Province,ZMB03
C048535,W01018,ORG0004,2/21/2023,4908.11,6400.8,4350.79,Permanent,Chauffeur,Engineer,Accountants,2141,5/4/2020,5/16/2027,35.7,P1,24,ZMB,Zambia,Lusaka Province,ZMB04
C048536,W08283,ORG0382,10/4/2023,4849.52,5499.73,4562.6,Permanent,Analyste,Driver,Accountants,3115,3/31/2023,11/11/2027,43.7,P1,4,ZMB,Zambia,Lusaka Province,ZMB03
C048537,W02815,ORG0103,11/20/2024,4015.51,4734.74,4734.74,Permanent,Comptable,Accountant,Accountants,2421,7/9/2016,7/22/2025,42.1,G6,13,ZMB,Zambia,Northern Province,ZMB02
C048538,W07340,ORG0166,4/7/2023,3757.02,6463.73,4085.48,Open-term,Ingenieur,Accountant,Analysts,2411,10/14/2022,8/14/2024,41.8,P1,3,ZMB,Zambia,Western Province,ZMB02
C048539,W00155,ORG0249,8/27/2024,2510.79,3917.33,3917.33,Short-term,Chauffeur,Driver,Technicians,2421,2/27/2020,9/2/2025,46.8,P1,2,ZMB,Zambia,Lusaka Province,ZMB02
C048540,W05778,ORG0352,11/10/2024,3587.1,4322.23,4322.23,Open-term,Comptable,Driver,Technicians,2411,11/20/2017,10/31/2027,43.8,G6,3,ZMB,Zambia,Western Province,ZMB02
C048541,W08274,ORG0148,10/17/2024,4356.57,5748.85,4061.12,Permanent,Analyste,Engineer,Drivers,3115,7/29/2016,2/14/2026,40.3,G6,24,ZMB,Zambia,Lusaka Province,ZMB04
C048542,W01218,ORG0221,7/6/2024,2825.36,4353.14,4353.14,Open-term,Analyste,Driver,Drivers,2141,6/25/2023,7/21/2027,31.7,P1,28,ZMB,Zambia,Eastern Province,ZMB02
C048543,W06748,ORG0238,2/20/2024,3362.22,4585.19,2708.48,Permanent,Analyste,Technician,Analysts,2411,6/18/2020,4/5/2027,28.7,G6,1,ZMB,Zambia,Eastern Province,ZMB02
C048544,W07824,ORG0110,10/11/2023,3965.61,4562.56,3484.23,Permanent,Technicien,Technician,Engineers,2411,11/17/2023,1/27/2026,48.6,P1,12,ZMB,Zambia,Northern Province,ZMB05
C048545,W05219,ORG0237,9/3/2024,3921.87,5051,3956.95,Permanent,Comptable,Technician,Drivers,8322,1/16/2023,1/3/2026,36.7,G8,16,ZMB,Zambia,Western Province,ZMB02
C048546,W00313,ORG0277,12/7/2024,2406.38,6005.2,4114.14,Short-term,Technicien,Analyst,Analysts,2141,3/25/2021,3/2/2028,42.1,G5,27,ZMB,Zambia,Western Province,ZMB05
C048547,W08112,ORG0487,1/23/2023,5436.88,5436.88,4548.17,Permanent,Chauffeur,Engineer,Engineers,2141,4/25/2016,12/28/2026,46.1,P1,4,ZMB,Zambia,Northern Province,ZMB04
C048548,W02533,ORG0484,2/9/2024,3347.89,6129.72,6129.72,Permanent,Ingenieur,Accountant,Accountants,2141,3/24/2020,10/3/2027,40.7,G8,29,ZMB,Zambia,Central Province,ZMB02
C048549,W01930,ORG0034,6/12/2024,3207.22,5682.74,5533.33,Permanent,Chauffeur,Engineer,Accountants,3115,9/15/2019,4/23/2026,32.2,G8,3,ZMB,Zambia,Northern Province,ZMB05
C048550,W03459,ORG0063,7/8/2023,3527.31,3548.42,3548.42,Permanent,Analyste,Engineer,Accountants,2421,3/3/2017,12/18/2028,36,P2,13,ZMB,Zambia,Lusaka Province,ZMB01
C048551,W04326,ORG0428,6/6/2023,3332.27,4547.81,4106.92,Permanent,Chauffeur,Technician,Accountants,3115,5/24/2019,6/20/2026,38.2,G7,6,ZMB,Zambia,Western Province,ZMB04
C048552,W05773,ORG0008,4/9/2023,5439.66,5735.08,4557.29,Open-term,Comptable,Analyst,Accountants,3115,10/14/2016,10/28/2026,33.1,G6,25,ZMB,Zambia,Lusaka Province,ZMB03
C048553,W05046,ORG0144,4/11/2024,3448.34,5835.87,5835.87,Permanent,Comptable,Accountant,Engineers,2411,10/19/2020,11/25/2024,36.7,P1,25,ZMB,Zambia,Northern Province,ZMB02
C048554,W09500,ORG0277,7/28/2023,4122.94,5519.94,5519.94,Permanent,Comptable,Accountant,Drivers,8322,9/13/2018,11/11/2028,31.4,G8,7,ZMB,Zambia,Eastern Province,ZMB01
C048555,W05021,ORG0450,2/22/2024,2887.26,5133.05,5133.05,Permanent,Comptable,Technician,Drivers,2141,4/9/2017,4/30/2026,37.6,G6,24,ZMB,Zambia,Lusaka Province,ZMB03
C048556,W00256,ORG0132,10/1/2024,3757.88,4105.14,4105.14,Open-term,Technicien,Accountant,Drivers,2141,1/9/2020,2/27/2026,40.5,G8,12,ZMB,Zambia,Central Province,ZMB01
C048557,W09705,ORG0326,1/29/2024,3739.07,5498.03,4555.07,Open-term,Chauffeur,Technician,Accountants,2141,10/20/2015,10/24/2024,41.8,G5,12,ZMB,Zambia,Western Province,ZMB01
C048558,W08677,ORG0375,5/7/2024,3354.4,5778.94,4621.99,Permanent,Analyste,Engineer,Analysts,2141,9/16/2020,10/18/2024,40.9,P1,6,ZMB,Zambia,Eastern Province,ZMB01
C048559,W00341,ORG0160,7/15/2024,3226.49,5631.95,4569.72,Short-term,Comptable,Engineer,Accountants,2411,10/13/2021,8/23/2028,45.4,G7,13,ZMB,Zambia,Northern Province,ZMB02
C048560,W08342,ORG0365,8/21/2024,3539.92,5506.78,5067.59,Permanent,Comptable,Engineer,Analysts,2411,9/15/2020,12/23/2024,41.3,P2,13,ZMB,Zambia,Central Province,ZMB04
C048561,W09048,ORG0301,5/17/2024,3695.36,5410.02,4367.17,Open-term,Comptable,Engineer,Analysts,2421,8/12/2020,7/1/2028,33.2,G6,0,ZMB,Zambia,Eastern Province,ZMB02
C048562,W01544,ORG0058,8/8/2024,4962.54,4962.54,4962.54,Open-term,Technicien,Analyst,Accountants,3115,8/8/2020,9/15/2028,26.7,G5,24,ZMB,Zambia,Northern Province,ZMB04
